Month,Instalment,Total invested,Equity value,Bonds value,Gold value,Portfolio value,Monthly return (TWR),Equity target weight,Bonds target weight,Gold target weight,Equity actual weight,Bonds actual weight,Gold actual weight,Bought,Sold,Costs
1998-07,10000.000000,1860000.000000,3068869.692705,1450183.292397,489527.956646,5008580.941748,0.029573,0.333333,0.333333,0.333333,0.612722,0.289540,0.097738,10000.000000,0.000000,10.000000
1998-08,10000.000000,1870000.000000,2858033.843123,1473421.983747,477721.255830,4809177.082700,-0.041726,0.333333,0.333333,0.333333,0.594288,0.306377,0.099335,10000.000000,0.000000,10.000000
1998-09,10000.000000,1880000.000000,2721198.889385,1544479.891547,489522.842487,4755201.623418,-0.013275,0.333333,0.333333,0.333333,0.572257,0.324798,0.102945,10000.000000,0.000000,10.000000
1998-10,10000.000000,1890000.000000,2759696.246268,1588328.329598,504792.807706,4852817.383572,0.018387,0.333333,0.333333,0.333333,0.568679,0.327300,0.104021,10000.000000,0.000000,10.000000
1998-11,10000.000000,1900000.000000,3066248.750188,1560391.820562,504691.816794,5131332.387544,0.055218,0.333333,0.333333,0.333333,0.597554,0.304091,0.098355,10000.000000,0.000000,10.000000
1998-12,10000.000000,1910000.000000,3195554.739857,1592175.865808,504568.215880,5292298.821545,0.029363,0.333333,0.333333,0.333333,0.603812,0.300848,0.095340,10000.000000,0.000000,10.000000
1999-01,10000.000000,1920000.000000,3360351.593056,1592924.932272,499203.662207,5452480.187536,0.028324,0.333333,0.333333,0.333333,0.616298,0.292147,0.091555,10000.000000,0.000000,10.000000
1999-02,10000.000000,1930000.000000,3361434.858485,1567920.917135,502536.075561,5431891.851181,-0.005600,0.333333,0.333333,0.333333,0.618833,0.288651,0.092516,10000.000000,0.000000,10.000000
1999-03,10000.000000,1940000.000000,3463131.162535,1550110.961672,504105.871651,5517347.995858,0.013866,0.333333,0.333333,0.333333,0.627680,0.280952,0.091367,10000.000000,0.000000,10.000000
1999-04,10000.000000,1950000.000000,3613783.461547,1566176.551223,502115.507947,5682075.520717,0.027993,0.333333,0.333333,0.333333,0.635997,0.275635,0.088368,10000.000000,0.000000,10.000000
1999-05,10000.000000,1960000.000000,3613535.577636,1533613.283951,492945.708278,5640094.569865,-0.009132,0.333333,0.333333,0.333333,0.640687,0.271913,0.087400,10000.000000,0.000000,10.000000
1999-06,10000.000000,1970000.000000,3594735.738270,1502944.700040,469306.522007,5566986.960317,-0.014709,0.333333,0.333333,0.333333,0.645724,0.269975,0.084302,10000.000000,0.000000,10.000000
1999-07,10000.000000,1980000.000000,3760780.936145,1526049.865685,463584.619847,5750415.421676,0.031097,0.333333,0.333333,0.333333,0.654002,0.265381,0.080618,10000.000000,0.000000,10.000000
1999-08,10000.000000,1990000.000000,3622035.779653,1519752.558222,468741.037705,5610529.375580,-0.026020,0.333333,0.333333,0.333333,0.645578,0.270875,0.083547,10000.000000,0.000000,10.000000
1999-09,10000.000000,2000000.000000,3603682.377724,1532882.820731,486768.424834,5623333.623289,0.000499,0.333333,0.333333,0.333333,0.640844,0.272593,0.086562,10000.000000,0.000000,10.000000
1999-10,10000.000000,2010000.000000,3561111.160659,1522321.433671,575175.006727,5658607.601057,0.004487,0.333333,0.333333,0.333333,0.629326,0.269028,0.101646,10000.000000,0.000000,10.000000
1999-11,10000.000000,2020000.000000,3817725.402645,1542431.288661,545024.582791,5905181.274097,0.041734,0.333333,0.333333,0.333333,0.646504,0.261200,0.092296,10000.000000,0.000000,10.000000
1999-12,10000.000000,2030000.000000,3928375.356038,1525323.046956,529641.735042,5983340.138036,0.011523,0.333333,0.333333,0.333333,0.656552,0.254928,0.088519,10000.000000,0.000000,10.000000
2000-01,10000.000000,2040000.000000,3927026.037949,1494980.429126,534857.480667,5956863.947741,-0.006086,0.333333,0.333333,0.333333,0.659244,0.250968,0.089788,10000.000000,0.000000,10.000000
2000-02,10000.000000,2050000.000000,3832955.615939,1521771.269584,568510.471444,5923237.356966,-0.007311,0.333333,0.333333,0.333333,0.647105,0.256915,0.095980,10000.000000,0.000000,10.000000
2000-03,10000.000000,2060000.000000,3987468.611497,1562357.453689,545156.839828,6094982.905014,0.027261,0.333333,0.333333,0.333333,0.654221,0.256335,0.089444,10000.000000,0.000000,10.000000
2000-04,10000.000000,2070000.000000,4047650.873269,1605123.806631,536982.507267,6189757.187167,0.013886,0.333333,0.333333,0.333333,0.653927,0.259319,0.086753,10000.000000,0.000000,10.000000
2000-05,10000.000000,2080000.000000,3935978.761393,1564036.317327,530666.489042,6030681.567762,-0.027271,0.333333,0.333333,0.333333,0.652659,0.259347,0.087994,10000.000000,0.000000,10.000000
2000-06,10000.000000,2090000.000000,4063924.717376,1614996.880035,555358.895904,6234280.493315,0.032049,0.333333,0.333333,0.333333,0.651867,0.259051,0.089081,10000.000000,0.000000,10.000000
